mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode,predicted_dl_kbps,recommended_cpu_cores,recommended_mcs_dl,power_optimization,load_balancing
7,10,8284,28604,Core 4-7,0.5065633165379965,0,0.6846329664044012,Core 0-3,6,Reduce Power,Normal Operation
11,21,99462,15090,Core 4-7,0.65573737791006,0,0.7390223053372238,Core 0-3,10,Reduce Power,Normal Operation
18,22,12791,16138,Core 4-7,0.5713675821335478,0,0.7660974312554883,Core 0-3,17,Reduce Power,Normal Operation
12,16,84962,45502,Core 0-3,0.5404914611780337,0,0.7605633462353594,Core 0-3,11,Reduce Power,Normal Operation
6,15,26654,47279,Core 0-3,0.4200728983438069,0,0.6172642413863865,Core 0-3,5,Reduce Power,Normal Operation
5,19,26150,26048,Core 0-3,0.4869021113903343,0,0.652248251378499,Core 0-3,4,Reduce Power,Normal Operation
26,29,69241,41157,Core 4-7,0.4904135359678362,0,0.6485013049943885,Core 0-3,25,Reduce Power,Normal Operation
1,20,96330,12516,Core 0-3,0.7157503240883134,0,0.7371715004585225,Core 0-3,0,Reduce Power,Normal Operation
12,19,36701,48683,Core 0-3,0.5471281061091133,0,0.7544022103625551,Core 0-3,11,Reduce Power,Normal Operation
27,18,39979,5244,Core 0-3,0.3192586333784938,0,0.6284584134175689,Core 0-3,26,Reduce Power,Normal Operation
26,26,73420,25181,Core 4-7,0.1906711038586792,0,0.6718796872012893,Core 0-3,25,Reduce Power,Normal Operation
11,12,83297,43064,Core 4-7,0.2724301594552075,0,0.6462112486595243,Core 0-3,10,Reduce Power,Normal Operation
4,25,50743,45233,Core 0-3,0.3622174132546616,0,0.6167625778791482,Core 0-3,3,Reduce Power,Normal Operation
27,16,69095,37555,Core 4-7,0.5921807559828953,0,0.7912305760408853,Core 0-3,26,Reduce Power,Normal Operation
18,1,32234,34270,Core 4-7,0.3761822939751512,0,0.616312881270675,Core 0-3,17,Reduce Power,Normal Operation
4,16,89427,46857,Core 4-7,0.7452993599120401,0,0.6987144349353278,Core 0-3,3,Reduce Power,Normal Operation
17,2,81951,30739,Core 4-7,0.2546803766857825,0,0.6620051753312097,Core 0-3,16,Reduce Power,Normal Operation
2,24,43068,31394,Core 4-7,0.6325855280754449,0,0.7704443709393308,Core 0-3,1,Reduce Power,Normal Operation
29,15,26293,30965,Core 4-7,0.1274176968107341,0,0.6737496121257442,Core 0-3,28,Reduce Power,Normal Operation
24,7,52704,13422,Core 4-7,0.2765417861509093,0,0.6461734795275765,Core 0-3,23,Reduce Power,Normal Operation
22,28,47246,584,Core 4-7,0.3013371723392757,0,0.636329343235634,Core 0-3,21,Reduce Power,Normal Operation
2,1,32489,46283,Core 4-7,0.2988534796222846,0,0.6353984594002896,Core 0-3,1,Reduce Power,Normal Operation
12,5,49965,15873,Core 0-3,0.372499532786024,0,0.620359069880624,Core 0-3,11,Reduce Power,Normal Operation
6,10,91341,5656,Core 0-3,0.6573360100523473,0,0.739183087694889,Core 0-3,5,Reduce Power,Normal Operation
10,22,61883,40462,Core 4-7,0.6435227084577273,0,0.7631384502987718,Core 0-3,9,Reduce Power,Normal Operation
25,21,17267,39051,Core 4-7,0.2986257500635382,0,0.6353984594002896,Core 0-3,24,Reduce Power,Normal Operation
23,4,39152,38963,Core 4-7,0.4607593516571704,0,0.6129272643916202,Core 0-3,22,Reduce Power,Normal Operation
25,14,84232,45625,Core 4-7,0.5908772055338307,0,0.7920410406292,Core 0-3,24,Reduce Power,Normal Operation
21,13,84744,49805,Core 0-3,0.4629989376192414,0,0.6122174961538783,Core 0-3,20,Reduce Power,Normal Operation
23,1,13883,10153,Core 4-7,0.8154273960855275,0,0.6310827266021439,Core 0-3,22,Reduce Power,Normal Operation
27,16,71284,23298,Core 0-3,0.5764001482896742,1,0.7735541726341486,Core 0-3,26,Reduce Power,Normal Operation
16,23,60589,23568,Core 0-3,0.3273534228001369,0,0.6402810734074984,Core 0-3,15,Reduce Power,Normal Operation
14,9,26940,35287,Core 0-3,0.3472463494029703,0,0.6424702371097362,Core 0-3,13,Reduce Power,Normal Operation
7,22,52943,26173,Core 0-3,0.3066540667409564,0,0.6360016134451416,Core 0-3,6,Reduce Power,Normal Operation
28,16,56825,16655,Core 0-3,0.3601461930590866,0,0.6167625778791482,Core 0-3,27,Reduce Power,Normal Operation
28,19,87266,1070,Core 0-3,0.5043073519010898,0,0.6956930543972706,Core 0-3,27,Reduce Power,Normal Operation
19,15,95690,41190,Core 4-7,0.452898794707117,0,0.6219647075154797,Core 0-3,18,Reduce Power,Normal Operation
23,26,56419,16700,Core 4-7,0.406084969197178,0,0.6149743371046159,Core 0-3,22,Reduce Power,Normal Operation
17,14,17111,12269,Core 0-3,0.6163619912077223,0,0.7866208781072583,Core 0-3,16,Reduce Power,Normal Operation
9,20,63983,39421,Core 4-7,0.5685858635588737,0,0.7810243394985403,Core 0-3,8,Reduce Power,Normal Operation
26,10,22957,19575,Core 0-3,0.1840859727008399,0,0.6718796872012893,Core 0-3,25,Reduce Power,Normal Operation
13,21,10756,24553,Core 4-7,0.2451962225836358,0,0.6638838565078928,Core 0-3,12,Reduce Power,Normal Operation
22,12,55356,10801,Core 0-3,0.3031246259670581,0,0.636329343235634,Core 0-3,21,Reduce Power,Normal Operation
5,28,41033,6007,Core 0-3,0.3384349965510542,0,0.6434619528416853,Core 0-3,4,Reduce Power,Normal Operation
23,1,99495,38137,Core 4-7,0.3721770587030116,0,0.6172163490842856,Core 0-3,22,Reduce Power,Normal Operation
5,21,28781,48859,Core 0-3,0.4193323201394611,0,0.6172642413863865,Core 0-3,4,Reduce Power,Normal Operation
10,17,67775,4155,Core 4-7,0.5712866617311425,0,0.7660974312554883,Core 0-3,9,Reduce Power,Normal Operation
21,9,2025,16847,Core 0-3,0.2752082226440976,0,0.6462112486595243,Core 0-3,20,Reduce Power,Normal Operation
27,23,16953,22553,Core 4-7,0.3470899741333037,1,0.6424702371097362,Core 0-3,26,Reduce Power,Normal Operation
10,19,6751,2992,Core 4-7,0.1832363396076405,0,0.6718796872012893,Core 0-3,9,Reduce Power,Normal Operation
27,25,20007,12804,Core 4-7,0.3157496905697364,0,0.6284584134175689,Core 0-3,26,Reduce Power,Normal Operation
7,18,79896,39780,Core 4-7,0.4584376679390752,0,0.6145157998083856,Core 0-3,6,Reduce Power,Normal Operation
26,28,87144,31903,Core 4-7,0.3205831428409202,0,0.6284584134175689,Core 0-3,25,Reduce Power,Normal Operation
15,7,28406,48511,Core 0-3,0.293644558890945,0,0.6336954572625931,Core 0-3,14,Reduce Power,Normal Operation
7,9,73685,42042,Core 0-3,0.397506326063919,0,0.5983295011566327,Core 0-3,6,Reduce Power,Normal Operation
29,22,13693,37618,Core 4-7,0.547201944499803,0,0.7544022103625551,Core 0-3,28,Reduce Power,Normal Operation
27,26,97058,11382,Core 0-3,0.3163950758612081,0,0.6284584134175689,Core 0-3,26,Reduce Power,Normal Operation
15,21,97692,37924,Core 0-3,0.7043687933612051,0,0.7405981788828744,Core 0-3,14,Reduce Power,Normal Operation
3,12,81949,9011,Core 4-7,0.3307332530488678,1,0.6371163181906482,Core 0-3,2,Reduce Power,Normal Operation
19,7,64542,21199,Core 4-7,0.4167062224864979,0,0.6183658175644734,Core 0-3,18,Reduce Power,Normal Operation
10,14,60016,21678,Core 0-3,0.7315749082199405,0,0.7109781603918874,Core 0-3,9,Reduce Power,Normal Operation
28,15,81665,18321,Core 4-7,0.6148773460616008,0,0.7993398032018969,Core 0-3,27,Reduce Power,Normal Operation
29,15,31192,16915,Core 4-7,0.4722062697045993,0,0.5953548843450708,Core 0-3,28,Reduce Power,Normal Operation
15,6,70990,1214,Core 4-7,0.5742882215270444,0,0.7671453472444492,Core 0-3,14,Reduce Power,Normal Operation
3,21,34012,48357,Core 0-3,0.2465623776776412,0,0.6638838565078928,Core 0-3,2,Reduce Power,Normal Operation
6,14,11219,9731,Core 4-7,0.8612853419443038,0,0.5778197635007402,Core 0-3,5,Reduce Power,Normal Operation
12,2,55927,17292,Core 0-3,0.2570365082338888,0,0.6545982302359189,Core 0-3,11,Reduce Power,Normal Operation
15,8,28149,48431,Core 4-7,0.5416945228141823,0,0.7615717604159901,Core 0-3,14,Reduce Power,Normal Operation
6,13,12902,49276,Core 0-3,0.7246095540797696,0,0.7301642248350803,Core 0-3,5,Reduce Power,Normal Operation
13,23,9716,7846,Core 4-7,0.5526021572030659,0,0.7543122333275822,Core 0-3,12,Reduce Power,Normal Operation
29,6,31550,41306,Core 4-7,0.4897177756681261,0,0.6486934290043169,Core 0-3,28,Reduce Power,Normal Operation
19,5,96308,24624,Core 4-7,0.7251060777012618,0,0.7301491238044872,Core 0-3,18,Reduce Power,Normal Operation
3,5,50593,24548,Core 0-3,0.6240746379629921,0,0.781114962728261,Core 0-3,2,Reduce Power,Normal Operation
8,25,5550,21915,Core 0-3,0.4026159512328172,1,0.6134197545128243,Core 0-3,7,Reduce Power,Normal Operation
8,1,47216,18011,Core 0-3,0.8084852255842736,0,0.6340468771993747,Core 0-3,7,Reduce Power,Normal Operation
23,9,2938,42166,Core 0-3,0.3511138271938877,0,0.6241340964485307,Core 0-3,22,Reduce Power,Normal Operation
26,6,47931,12531,Core 4-7,0.8250975020420959,0,0.6374917085678927,Core 0-3,25,Reduce Power,Normal Operation
20,20,17260,11715,Core 4-7,0.6186486005632706,0,0.7868699478808727,Core 0-3,19,Reduce Power,Normal Operation
15,26,78114,12351,Core 0-3,0.4212985651683965,0,0.6172642413863865,Core 0-3,14,Reduce Power,Normal Operation
4,7,16973,34050,Core 0-3,0.2957784868341787,0,0.6353984594002896,Core 0-3,3,Reduce Power,Normal Operation
19,9,44315,38568,Core 0-3,0.5319875392174821,0,0.7631220846976512,Core 0-3,18,Reduce Power,Normal Operation
21,5,62960,1678,Core 0-3,0.3764750748508089,0,0.6183641869236105,Core 0-3,20,Reduce Power,Normal Operation
3,14,9757,2906,Core 0-3,0.5215741622451461,0,0.7536314218556632,Core 0-3,2,Reduce Power,Normal Operation
13,5,88486,46814,Core 0-3,0.652706077617364,0,0.7264184725013237,Core 0-3,12,Reduce Power,Normal Operation
8,8,26134,19691,Core 4-7,0.6767971698268944,0,0.7540561654871617,Core 0-3,7,Reduce Power,Normal Operation
23,7,60903,45720,Core 0-3,0.7777399295984425,0,0.5932244473127879,Core 0-3,22,Reduce Power,Normal Operation
16,13,47073,19648,Core 0-3,0.2949926134620388,0,0.6353984594002896,Core 0-3,15,Reduce Power,Normal Operation
13,13,29148,31646,Core 0-3,0.5482699230490786,0,0.7607572171917062,Core 0-3,12,Reduce Power,Normal Operation
3,8,93212,3224,Core 4-7,0.2171983045386569,0,0.6697208150139233,Core 0-3,2,Reduce Power,Normal Operation
16,11,49480,35803,Core 0-3,0.5007867099417179,0,0.6950031708453941,Core 0-3,15,Reduce Power,Normal Operation
9,28,10796,10640,Core 4-7,0.1892050108575812,0,0.6718796872012893,Core 0-3,8,Reduce Power,Normal Operation
28,26,60697,23184,Core 4-7,0.923692636274497,0,0.6026911953195984,Core 0-3,27,Reduce Power,Normal Operation
14,18,22459,24740,Core 0-3,0.7589518845024015,0,0.6202990965615507,Core 0-3,13,Reduce Power,Normal Operation
13,25,15070,20030,Core 4-7,0.1916352925827719,0,0.6718796872012893,Core 0-3,12,Reduce Power,Normal Operation
21,19,35923,23462,Core 0-3,0.3744587170593326,0,0.6199947620467698,Core 0-3,20,Reduce Power,Normal Operation
25,6,80763,1701,Core 4-7,0.644654212781013,0,0.7541632868511919,Core 0-3,24,Reduce Power,Normal Operation
7,22,18399,10511,Core 0-3,0.5468272500593158,0,0.7544022103625551,Core 0-3,6,Reduce Power,Normal Operation
15,2,36285,36157,Core 0-3,0.5038372526427765,0,0.6947058650158886,Core 0-3,14,Reduce Power,Normal Operation
7,28,63306,11051,Core 4-7,0.5503082527169634,0,0.7562779358253513,Core 0-3,6,Reduce Power,Normal Operation
6,13,57463,21106,Core 0-3,0.6706235863540557,0,0.7553795533896092,Core 0-3,5,Reduce Power,Normal Operation
2,23,78375,13164,Core 0-3,0.9019947036587044,0,0.6055761276591456,Core 0-3,1,Reduce Power,Normal Operation
9,25,34841,48972,Core 4-7,0.273454036677404,0,0.6462112486595243,Core 0-3,8,Reduce Power,Normal Operation
22,28,6097,4820,Core 4-7,0.4590397954853445,0,0.6205358725756682,Core 0-3,21,Reduce Power,Normal Operation
24,26,93148,3588,Core 0-3,0.1402275645296593,0,0.6697046542969274,Core 0-3,23,Reduce Power,Normal Operation
17,11,10744,41956,Core 4-7,0.489707071373474,0,0.6556599683180641,Core 0-3,16,Reduce Power,Normal Operation
5,1,4296,43476,Core 0-3,0.8282978104312793,0,0.6293333631339196,Core 0-3,4,Reduce Power,Normal Operation
12,24,76089,9164,Core 4-7,0.5947042149428645,0,0.784963132317793,Core 0-3,11,Reduce Power,Normal Operation
1,2,29028,43348,Core 4-7,0.6543512475908537,0,0.7380226006637456,Core 0-3,0,Reduce Power,Normal Operation
10,17,19148,41193,Core 4-7,0.5362993612662869,0,0.7574589529600979,Core 0-3,9,Reduce Power,Normal Operation
11,8,84467,1660,Core 0-3,0.3563998735079039,0,0.6303949641873497,Core 0-3,10,Reduce Power,Normal Operation
16,2,1035,11214,Core 0-3,0.1930289684915834,0,0.6730206747775349,Core 0-3,15,Reduce Power,Normal Operation
14,6,48969,4812,Core 0-3,0.7902123075954102,0,0.5727231408487928,Core 0-3,13,Reduce Power,Normal Operation
8,22,65412,41655,Core 0-3,0.4105140962129757,0,0.620609142509609,Core 0-3,7,Reduce Power,Normal Operation
24,5,44993,21345,Core 0-3,0.4637079402314618,0,0.6143903368110246,Core 0-3,23,Reduce Power,Normal Operation
17,16,72917,19650,Core 4-7,0.1076012519647784,0,0.6721699350298332,Core 0-3,16,Reduce Power,Normal Operation
25,8,46285,35715,Core 0-3,0.3706996790111713,0,0.6172163490842856,Core 0-3,24,Reduce Power,Normal Operation
18,19,85517,22528,Core 4-7,0.5263761256089652,0,0.7761352565347301,Core 0-3,17,Reduce Power,Normal Operation
12,16,67061,31809,Core 4-7,0.568306769340672,0,0.7810243394985403,Core 0-3,11,Reduce Power,Normal Operation
25,13,31369,37577,Core 4-7,0.8216952590283542,0,0.6347603202216597,Core 0-3,24,Reduce Power,Normal Operation
17,26,65594,43848,Core 0-3,0.449538686902026,0,0.6183737998734066,Core 0-3,16,Reduce Power,Normal Operation
28,20,30692,41578,Core 4-7,0.4786625940784178,0,0.614953621619001,Core 0-3,27,Reduce Power,Normal Operation
26,7,69657,36764,Core 0-3,0.8043485426092771,0,0.6109912349025893,Core 0-3,25,Reduce Power,Normal Operation
14,16,96602,34984,Core 0-3,0.7347024392944528,0,0.7166116641534644,Core 0-3,13,Reduce Power,Normal Operation
16,23,86983,27959,Core 0-3,0.2184352553826757,0,0.6697208150139233,Core 0-3,15,Reduce Power,Normal Operation
14,16,80441,21821,Core 0-3,0.7896935035999538,0,0.5727231408487928,Core 0-3,13,Reduce Power,Normal Operation
9,29,58044,49000,Core 4-7,0.1790328352604175,0,0.6718796872012893,Core 0-3,8,Reduce Power,Normal Operation
4,12,4903,34940,Core 0-3,0.5941231245038989,0,0.7905887159798003,Core 0-3,3,Reduce Power,Normal Operation
25,14,36591,42662,Core 4-7,0.6504728475290082,1,0.7286996548666994,Core 0-3,24,Reduce Power,Normal Operation
23,24,53010,1955,Core 4-7,0.5374543213535056,0,0.7678410000830634,Core 0-3,22,Reduce Power,Normal Operation
11,18,88561,14531,Core 0-3,0.4248934748905513,0,0.620225232813197,Core 0-3,10,Reduce Power,Normal Operation
6,27,5517,46500,Core 4-7,0.4104752660543835,0,0.620609142509609,Core 0-3,5,Reduce Power,Normal Operation
15,28,39703,23429,Core 4-7,0.0054514982347983,0,0.6727036589034711,Core 0-3,14,Reduce Power,Normal Operation
5,18,56973,32637,Core 4-7,0.5302783342736862,0,0.7667096790832402,Core 0-3,4,Reduce Power,Normal Operation
11,16,52623,49608,Core 0-3,0.5064997865893529,0,0.6926490161788624,Core 0-3,10,Reduce Power,Normal Operation
25,20,48760,40294,Core 4-7,0.8010567409516867,0,0.6047728033495227,Core 0-3,24,Reduce Power,Normal Operation
18,16,46438,29737,Core 0-3,0.445585884837264,0,0.6171950645493726,Core 0-3,17,Reduce Power,Normal Operation
13,13,58429,48706,Core 0-3,0.3946753766366295,0,0.5999652778416895,Core 0-3,12,Reduce Power,Normal Operation
11,26,85765,37246,Core 0-3,0.3974545249176553,1,0.5983295011566327,Core 0-3,10,Reduce Power,Normal Operation
14,29,94466,2971,Core 0-3,0.332142204998277,0,0.6371163181906482,Core 0-3,13,Reduce Power,Normal Operation
28,9,37872,41577,Core 4-7,0.4089955315013659,0,0.6145164449272034,Core 0-3,27,Reduce Power,Normal Operation
18,26,53752,867,Core 4-7,0.2939189145951471,0,0.6336954572625931,Core 0-3,17,Reduce Power,Normal Operation
27,28,15128,13917,Core 4-7,0.6227108165123593,0,0.787827248508354,Core 0-3,26,Reduce Power,Normal Operation
28,9,13001,3874,Core 0-3,0.579780967304659,0,0.7622148044351376,Core 0-3,27,Reduce Power,Normal Operation
25,13,30631,7273,Core 4-7,0.2091942792959331,1,0.6743396186470062,Core 0-3,24,Reduce Power,Normal Operation
28,29,89602,14705,Core 0-3,0.5189029873168759,0,0.7522454647358472,Core 0-3,27,Reduce Power,Normal Operation
19,4,89860,37080,Core 4-7,0.722807987099768,0,0.7172209172563657,Core 0-3,18,Reduce Power,Normal Operation
24,9,68848,22869,Core 0-3,0.7115321869005862,0,0.7295583175074176,Core 0-3,23,Reduce Power,Normal Operation
27,15,98848,19081,Core 0-3,0.2920853992388145,0,0.6336954572625931,Core 0-3,26,Reduce Power,Normal Operation
15,14,93362,47619,Core 0-3,0.7665139215788548,0,0.6256280343308221,Core 0-3,14,Reduce Power,Normal Operation
9,19,9902,34168,Core 0-3,0.3941049266054575,0,0.5999652778416895,Core 0-3,8,Reduce Power,Normal Operation
8,12,92361,17076,Core 4-7,0.5042961446087347,0,0.6956930543972706,Core 0-3,7,Reduce Power,Normal Operation
20,21,56456,3270,Core 0-3,0.4296374929461722,0,0.6218624847588291,Core 0-3,19,Reduce Power,Normal Operation
28,26,52420,44808,Core 4-7,0.2593511054587699,0,0.6526310971117524,Core 0-3,27,Reduce Power,Normal Operation
1,25,26500,38448,Core 4-7,0.3440275588301086,0,0.6424702371097362,Core 0-3,0,Reduce Power,Normal Operation
4,6,90295,48576,Core 4-7,0.74899982204834,0,0.6730133544518836,Core 0-3,3,Reduce Power,Normal Operation
14,3,67962,39947,Core 0-3,0.7544452582420669,0,0.6297571285536376,Core 0-3,13,Reduce Power,Normal Operation
25,26,66892,4106,Core 0-3,0.6361644631487656,0,0.7695500364494618,Core 0-3,24,Reduce Power,Normal Operation
2,25,6488,15178,Core 0-3,0.4549344633250781,0,0.6188274679853941,Core 0-3,1,Reduce Power,Normal Operation
16,22,74779,33525,Core 4-7,0.8602464219416391,0,0.5778197635007402,Core 0-3,15,Reduce Power,Normal Operation
3,20,57499,14888,Core 0-3,0.6976520920037609,0,0.7530046950506528,Core 0-3,2,Reduce Power,Normal Operation
26,16,70174,17534,Core 0-3,0.4765923221051717,0,0.6124865000916526,Core 0-3,25,Reduce Power,Normal Operation
8,20,82118,43778,Core 4-7,0.1091112897690809,0,0.6721699350298332,Core 0-3,7,Reduce Power,Normal Operation
6,24,53926,31420,Core 0-3,0.6722531513066297,0,0.7512610420907895,Core 0-3,5,Reduce Power,Normal Operation
16,23,59324,35693,Core 4-7,0.7483014745993933,0,0.6735505411325546,Core 0-3,15,Reduce Power,Normal Operation
24,17,99410,15511,Core 4-7,0.5857321943965792,0,0.780950659523735,Core 0-3,23,Reduce Power,Normal Operation
16,16,74899,32847,Core 4-7,0.1179575380310198,0,0.6721699350298332,Core 0-3,15,Reduce Power,Normal Operation
7,6,61159,31754,Core 0-3,0.5396483761378861,1,0.7676063304232379,Core 0-3,6,Reduce Power,Normal Operation
13,8,38290,33665,Core 0-3,0.9352125784352197,0,0.5912861128307426,Core 0-3,12,Reduce Power,Normal Operation
13,19,95843,11606,Core 4-7,0.4692792044152996,0,0.5903017597494457,Core 0-3,12,Reduce Power,Normal Operation
5,25,22618,22286,Core 4-7,0.8927439085467377,0,0.5917805108902631,Core 0-3,4,Reduce Power,Normal Operation
25,26,52525,17444,Core 0-3,0.6404285836725568,0,0.7687965382468198,Core 0-3,24,Reduce Power,Normal Operation
20,2,60438,8881,Core 0-3,0.5094574799339654,0,0.6958963973418997,Core 0-3,19,Reduce Power,Normal Operation
22,14,5649,41664,Core 4-7,0.7805795765121053,0,0.5832602539812464,Core 0-3,21,Reduce Power,Normal Operation
18,22,38579,11707,Core 4-7,0.3783767150029107,1,0.6042962851171109,Core 0-3,17,Reduce Power,Normal Operation
15,12,2984,29215,Core 4-7,0.252724249492834,0,0.6638838565078928,Core 0-3,14,Reduce Power,Normal Operation
18,17,55974,3871,Core 0-3,0.2568743158292453,0,0.6545982302359189,Core 0-3,17,Reduce Power,Normal Operation
2,28,91227,31859,Core 4-7,0.5415223988617857,0,0.7615717604159901,Core 0-3,1,Reduce Power,Normal Operation
10,27,49101,36309,Core 0-3,0.589174480209189,0,0.7922974139132272,Core 0-3,9,Reduce Power,Normal Operation
23,15,44309,7344,Core 4-7,0.3635526264462544,0,0.6146196868263674,Core 0-3,22,Reduce Power,Normal Operation
13,18,21291,43165,Core 0-3,0.7439131399187897,0,0.7028937774691686,Core 0-3,12,Reduce Power,Normal Operation
18,16,69843,22282,Core 4-7,0.5176704129163737,0,0.7522454647358472,Core 0-3,17,Reduce Power,Normal Operation
15,13,27148,36724,Core 0-3,0.6658835901434951,0,0.7473531137185343,Core 0-3,14,Reduce Power,Normal Operation
12,21,31590,11376,Core 0-3,0.3636822180629537,0,0.6146196868263674,Core 0-3,11,Reduce Power,Normal Operation
15,17,91136,23831,Core 0-3,0.4636043873720218,0,0.6143903368110246,Core 0-3,14,Reduce Power,Normal Operation
13,8,96985,37674,Core 0-3,0.1469113735881597,0,0.6743669912103033,Core 0-3,12,Reduce Power,Normal Operation
18,1,18357,46433,Core 0-3,0.4437795987043193,0,0.6171950645493726,Core 0-3,17,Reduce Power,Normal Operation
15,29,62827,45059,Core 0-3,0.5451155678679935,0,0.7451339243632016,Core 0-3,14,Reduce Power,Normal Operation
